publishable,flesch_kincaid_grade_level,gunning_fog_index,dale_chall,smog_index,table_count,table_citation_presence,table_density,no_of_columns_per_page_of_table,title_abstract_consistency,presence_of_opposite_number_of_sections,reference_count,figures_to_text_ratio,equation_density,technical_jargon_score,novelty_score,interdisciplinary_impact_score
1,9.7,7.48,7.07,12.1,20.0,1,0.6666666666666666,7.15,0.0,1.0,0.0,7.022965095863474e-05,0.0046351569632698,0.0065314876194189,0.4467503048327504,0.0671303188607663
1,13.0,10.45,7.39,15.1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0004645976584278,0.0026946664188812,0.0121508379888268,0.4815498431898513,0.2159523078172428
1,13.5,10.59,8.39,14.6,5.0,1,0.238095238095238,2.8,0.0,0.0,0.0,0.00021510002151,0.00236610023661,0.0088578088578088,0.4871976371268008,0.0362678616591048
1,10.1,8.48,6.09,12.9,25.0,1,0.5208333333333334,6.4,0.0,0.0,0.0,0.0014047473255772,0.0027374563267658,0.003569558802532,0.4261722681739114,0.0727732472415221
1,8.9,8.09,7.28,11.8,2.0,1,0.1538461538461538,4.0,0.0,2.0,0.0,0.0,0.0027484449587733,0.0153072381368904,0.4463167182423852,0.1190882653882163
1,11.3,7.9,6.84,13.5,21.0,1,0.4375,4.809523809523809,0.0,1.0,0.0,0.0007547469611503,0.0037737348057519,0.0093010752688172,0.3315659752139797,0.0593656356147913
1,11.1,8.68,6.46,13.2,2.0,1,0.074074074074074,9.5,0.0,0.0,0.0,0.0001277791975466,0.0105417837975977,0.0170408981555733,0.4613296363260839,0.2289821454875297
1,11.2,8.29,7.3,13.2,35.0,1,1.9444444444444444,3.742857142857143,0.0,2.0,0.0,0.0001024800163968,0.0017421602787456,0.0051489006401335,0.5046482362719469,0.0901112324240335
1,10.3,9.24,6.93,12.7,3.0,1,0.1764705882352941,4.0,0.5089544951915741,1.0,0.0,0.0,0.018697874630078,0.0159553250897487,0.5183058559894562,0.1249680295764152
1,10.9,8.97,7.25,13.0,22.0,1,0.9166666666666666,6.454545454545454,0.0,2.0,0.0,0.0012904266473102,0.0027421566255343,0.020953602736797,0.4874220078332084,0.0847512655317215
1,10.7,8.7,7.16,13.5,40.0,1,2.0,5.475,0.0,2.0,0.0,0.0010214504596527,0.0037453183520599,0.0061201481720083,0.4929802780927613,0.1166263279753475
1,13.3,9.3,7.68,14.5,41.0,1,1.7083333333333333,2.902439024390244,0.0,1.0,0.0,0.0002719361856417,0.0012690355329949,0.007037037037037,0.4884739701171497,0.0891085432777589
1,10.4,8.63,7.12,12.2,3.0,0,0.1666666666666666,2.0,0.0,3.0,0.0,0.0041126225877886,0.0030581039755351,0.0140209508460918,0.5344413404302164,0.1415276174542683
1,10.7,8.09,6.71,12.5,0.0,0,0.0,0.0,0.0,4.0,0.0,0.0171453064723531,0.0017145306472353,0.0108777194298574,0.4559039728982108,0.2575897589165584
1,11.3,9.12,7.4,13.4,26.0,1,0.896551724137931,6.884615384615385,0.0,0.0,0.0,0.0097571102345858,0.0036675662583904,0.0031734518088675,0.3645124089797871,0.1298288065808572
1,13.3,8.68,6.82,14.7,22.0,1,0.3793103448275862,5.681818181818182,0.0,0.0,0.0,0.0,0.0002682979180081,0.0087134611804133,0.3749086598648089,0.0567131131100471
1,10.1,8.0,7.1,12.1,37.0,1,1.2758620689655171,5.324324324324325,0.0,1.0,0.0,0.001207324434905,0.0044939298410356,0.0052053209947946,0.3913434742876653,0.1066247984519829
1,8.3,8.47,6.01,10.8,12.0,1,0.3,5.75,0.0,2.0,0.0,0.0004280363830925,0.0171214553237025,0.0128040057224606,0.4857909911208682,0.0720273261601043
1,11.3,8.55,7.16,12.7,22.0,1,0.9166666666666666,3.272727272727273,0.0,1.0,0.0,0.0008880206020779,0.0019536453245715,0.0085680903544073,0.4105972309090266,0.056514278407649
1,13.0,9.58,6.93,14.1,15.0,1,0.5,10.533333333333331,0.0,1.0,0.0,0.0031531235630296,0.0016422518557445,0.0083158095966354,0.4264886679934032,0.2024306601053654
1,11.4,9.28,7.25,13.3,9.0,1,0.3333333333333333,5.111111111111111,0.0,1.0,0.0,7.070635650144948e-05,0.0017676589125362,0.0081053698074974,0.3716622290223144,0.0370541471761137
1,10.0,8.08,7.19,12.5,234.0,1,13.0,2.905982905982906,0.0,1.0,0.0,0.0022880801917629,0.0009806057964698,0.0047449584816132,0.5770152472257615,0.0844248064613679
1,10.1,8.87,6.58,12.5,3.0,1,0.1304347826086956,5.666666666666667,0.0,1.0,0.0,0.0001464557703573,0.0038810779144698,0.0127946925719701,0.4904505225212677,0.0267478480935096
1,9.2,9.62,6.55,11.2,2.0,0,0.0512820512820512,11.0,0.0,2.0,0.0,0.0,0.0093614430321942,0.0053336016906511,0.5515842854976655,0.0547493574284032
1,11.1,9.62,6.42,13.4,6.0,1,0.2222222222222222,5.833333333333333,0.0,1.0,0.0,0.0,0.0044405935232318,0.0019785189372526,0.3121474657739912,0.2385556196131645
1,10.0,7.98,7.24,12.5,11.0,1,0.44,7.636363636363637,0.0,0.0,12.0,0.0003076686408737,0.0015383432043688,0.008014729773638,0.450398394215357,0.0885812314605054
1,11.8,9.55,7.07,13.8,5.0,0,0.238095238095238,8.4,0.0,2.0,0.0,0.0,0.0099363303106309,0.0133371169125993,0.516724908855304,0.258984005053343
1,11.5,8.05,6.77,13.0,31.0,1,1.0333333333333334,4.67741935483871,0.0,2.0,0.0,0.0002556237218813,0.0047290388548057,0.0162190442971747,0.4345980442622129,0.0560554556289916
1,10.5,9.18,7.86,13.1,12.0,1,0.631578947368421,11.083333333333334,0.0,0.0,0.0,0.0010362694300518,0.0032383419689119,0.0265039232781168,0.5094628656903902,0.0854865733620929
1,10.7,8.9,6.91,13.3,10.0,1,0.3846153846153846,8.5,0.5665222257375717,1.0,0.0,0.0029287563002315,0.0043590791445307,0.0070495542193655,0.4475504158966003,0.1021231452486791
1,9.8,9.26,6.81,12.9,1.0,0,0.1111111111111111,2.0,0.0,0.0,0.0,0.0007661367554108,0.0088105726872246,0.0015142337976983,0.5512280503072237,0.2271815872019712
1,10.7,9.04,7.56,12.9,7.0,1,0.3043478260869565,6.0,0.0,0.0,0.0,0.0003503854239663,0.0005255781359495,0.0009112210361884,0.4098130798339844,0.1438528902859076
1,9.8,8.53,6.64,12.7,29.0,1,1.1153846153846154,3.931034482758621,0.0,2.0,4.0,0.0,0.0025594908688433,0.0032686630113876,0.4008229297941381,0.2103151175181745
1,10.5,8.79,5.94,12.7,86.0,1,1.5925925925925926,7.232558139534884,0.0,0.0,0.0,0.0007316219741069,0.0028946782453796,0.0104242320673302,0.4496137520407929,0.2491857817599984
1,11.8,10.24,6.29,14.4,11.0,0,0.4583333333333333,22.363636363636363,0.0,1.0,0.0,0.0013329383886255,0.023178317535545,0.002324905550712,0.495150406079844,0.0463967941701412
1,10.3,7.56,7.6,12.6,27.0,1,1.6875,3.7777777777777777,0.0,2.0,0.0,0.0057832537088257,0.0032687955745536,0.0019733596447952,0.5840960316577004,0.1947956172385974
1,11.1,8.66,6.59,12.9,27.0,1,1.08,5.037037037037037,0.0,2.0,0.0,0.002295616113744,0.005627962085308,0.0060652845169827,0.4766698666679577,0.0850344685382361
1,12.5,8.55,7.43,13.6,23.0,1,0.92,8.652173913043478,0.0,1.0,0.0,0.0037073652990608,0.0022244191794364,0.0015420200462606,0.4584216361822084,0.0462254383967386
1,10.1,7.88,6.99,12.1,103.0,1,3.5517241379310347,2.4271844660194173,0.0,0.0,0.0,0.0,0.0022302394227615,0.0062910798122065,0.5405695179413105,0.1160491877637313
1,11.3,8.77,7.55,13.1,8.0,1,0.4705882352941176,6.5,0.0,0.0,0.0,0.0,0.0010963710119504,0.0055992736077481,0.5252437005519867,0.1340742478873632
1,10.0,7.75,6.74,12.8,44.0,1,1.5172413793103448,3.3181818181818183,0.0,2.0,0.0,0.0213698630136986,0.0067579908675799,0.0087587587587587,0.4746939767294741,0.165743127325109
1,9.3,6.97,6.83,11.7,7.0,1,0.4117647058823529,5.714285714285714,0.0,2.0,0.0,0.0036463081130355,0.0022789425706472,0.0035477402437143,0.5514911842537777,0.0316609334838006
1,11.5,9.67,7.25,14.2,56.0,1,2.1538461538461537,6.357142857142857,0.0,1.0,0.0,0.0003774439495734,0.0010568430588057,0.0072117934033301,0.4185185664739365,0.2154092744882182
1,9.0,8.34,6.15,12.4,2.0,1,0.0571428571428571,1.0,0.0,2.0,0.0,0.0007869471696133,0.015686480247626,0.0269444221024692,0.4155190567816457,0.1088279427316363
1,10.1,8.3,7.17,12.3,24.0,1,1.2,6.041666666666667,0.0,2.0,0.0,0.0029154518950437,0.0026138534231426,0.0058997050147492,0.4986842281782805,0.2359069910699608
1,10.4,8.27,7.01,12.8,2.0,1,0.0769230769230769,4.0,0.0,1.0,0.0,0.0006428801028608,0.0053841208614593,0.0081623398707629,0.4871209453861669,0.1564558331870357
1,10.9,9.16,7.24,13.2,8.0,1,0.3636363636363636,7.375,0.0,3.0,0.0,0.0004727685325264,0.0042549167927382,0.0142327650111193,0.4913308157426555,0.1564944923406003
1,10.0,8.58,8.26,12.7,8.0,1,0.3636363636363636,9.25,0.0,0.0,0.0,0.0042462845010615,0.0024769992922859,0.0049816154667299,0.5148303447025163,0.4261799821486114
1,9.6,8.55,6.86,12.6,5.0,1,0.2941176470588235,3.8,0.0,2.0,0.0,0.0,0.003008488234662,0.0082593112046127,0.4663005009293556,0.1362983626639569
1,12.3,9.33,7.29,14.3,6.0,1,0.24,8.5,0.0,1.0,0.0,0.003135061853923,0.000677851211659,0.0127057115198451,0.5313504382967948,0.3398132902615748
1,11.3,9.18,6.71,13.4,38.0,1,1.027027027027027,3.026315789473684,0.0,0.0,0.0,0.0001487800039674,0.0059016068240428,0.0128553063848021,0.4545630303478759,0.1999902051568088
1,10.9,9.47,7.62,13.6,29.0,1,1.8125,5.620689655172414,0.0,1.0,1.0,0.0,0.0020187626172663,0.0092149565833776,0.5471705090999603,0.1236537751236897
1,10.7,9.0,7.19,13.7,15.0,1,0.7894736842105263,9.6,0.0,1.0,0.0,0.0021376221498371,0.0037662866449511,0.0047379330766952,0.4886099601493162,0.1928526928111453
1,11.3,8.51,6.31,13.7,171.0,1,7.125,3.508771929824561,0.0,2.0,0.0,0.0,0.0087336244541484,0.0062642935268966,0.3361467334959242,0.0725734626172134
1,10.2,7.71,6.84,12.2,288.0,1,6.260869565217392,4.524305555555555,0.0,1.0,0.0,0.0004850967498517,0.0011857920551932,0.0046957805058026,0.3106354993509959,0.0923879008069482
1,8.2,5.58,1.29,11.0,52.0,1,0.4482758620689655,7.865384615384615,0.0,2.0,732.0,0.0001823839866859,0.0052435396172216,0.0125968992248062,0.3643285055343921,0.0448224024364887
1,12.1,9.4,6.31,14.6,45.0,1,1.1538461538461535,3.088888888888889,0.0,0.0,0.0,0.0005777563793933,0.0027924891670678,0.0127742494226327,0.4085093273306793,0.3001162567413613
1,10.4,8.83,7.6,12.7,10.0,1,0.7142857142857143,3.9,0.0,1.0,0.0,0.0018639328984156,0.0030621754759685,0.0041012838801711,0.6001983256340027,0.0555548094398148
1,9.3,7.78,6.29,11.7,5.0,0,0.2631578947368421,4.0,0.0,1.0,0.0,0.0005535055350553,0.0080258302583025,0.016270337922403,0.6052727964931521,0.1417995395457869
1,11.1,8.68,6.46,13.2,2.0,1,0.074074074074074,9.5,0.0,0.0,0.0,0.0001277791975466,0.0105417837975977,0.0170408981555733,0.4613296363260839,0.2289821454875297
1,11.2,7.96,6.92,13.0,115.0,1,3.7096774193548385,6.626086956521739,0.0,1.0,2.0,0.0014628437682855,0.006070801638385,0.0152595120971789,0.5163304366027155,0.1093630127188303
1,11.3,8.81,6.54,13.5,146.0,1,4.5625,3.136986301369863,0.0,2.0,0.0,0.0003732039559619,0.0142439509858804,0.0041166092581702,0.4418111094406673,0.0303418898446878
1,10.5,7.64,6.38,12.5,123.0,1,2.1964285714285716,2.5121951219512195,0.0,1.0,0.0,8.93734918223255e-05,0.0012214377215717,0.0207267479994752,0.4430142457202329,0.1094187399155096
1,12.6,9.93,7.74,14.0,3.0,1,0.1363636363636363,23.666666666666668,0.0,2.0,0.0,0.0022857142857142,0.0009523809523809,0.0025530771298038,0.4705411501228809,0.1115661915787403
1,9.1,8.17,5.75,11.5,93.0,0,1.3676470588235294,7.354838709677419,0.0,2.0,0.0,0.0005673580028998,0.0126709953980962,0.004762714747406,0.4359361368530201,0.0591691855258109
1,10.4,8.79,7.5,12.7,17.0,1,0.68,8.411764705882353,0.0,1.0,0.0,0.0004841677156967,0.0,0.0140562248995983,0.473927269702734,0.1637792233024763
1,10.1,7.91,6.83,12.7,6.0,1,0.2307692307692307,3.3333333333333335,0.0,1.0,0.0,0.0018118373372701,0.0005368406925244,0.0124408132949586,0.3994261492239802,0.0341543979601089
1,11.3,8.47,7.29,13.2,9.0,1,0.5,3.7777777777777777,0.0,2.0,0.0,0.0057796360059026,0.0063944909001475,0.0406167108753315,0.534225790793041,0.2042192057996003
1,10.8,8.22,6.34,13.0,11.0,1,0.2037037037037037,8.545454545454545,0.0,1.0,0.0,0.0151912788937115,0.00065610174624,0.0031903014834901,0.3751507671440349,0.0628973241607893
1,11.2,8.06,7.42,13.1,65.0,1,2.5,5.7846153846153845,0.0,1.0,0.0,0.0002405580947798,0.002726325074172,0.0154503616042077,0.4868476710420973,0.1053294724470234
